1.01822e+09,1.9332e+07,McDonnell Douglas
1.01822e+09,7.49286e+06,Lockheed Martin
1.01831e+09,5.386e+06,McDonnell Douglas
1.01831e+09,1.25e+07,Lockheed Martin
1.0184e+09,1.13639e+07,Lockheed Martin
1.01857e+09,2.3005e+07,McDonnell Douglas
1.01857e+09,6e+06,Lockheed Martin
1.01883e+09,6.05305e+06,Lockheed Martin
1.01892e+09,7.84375e+06,McDonnell Douglas
1.01892e+09,1.14225e+07,Boeing
1.01909e+09,1.93e+07,McDonnell Douglas
1.01909e+09,1.76639e+07,Boeing
1.01917e+09,1.39988e+07,Boeing
1.01943e+09,6.6e+06,Lockheed Martin
1.01943e+09,8.842e+06,Boeing
1.01952e+09,1.0764e+07,Lockheed Martin
1.01961e+09,5.8463e+06,Lockheed Martin
1.01961e+09,8.10923e+06,Lockheed Martin
1.01969e+09,1.20353e+07,Lockheed Martin
1.01969e+09,8.98132e+06,Lockheed Martin
1.01969e+09,5.18595e+06,Boeing
1.01978e+09,1.4e+07,Boeing
1.01978e+09,7.64521e+06,Boeing
1.02012e+09,4.64361e+07,McDonnell Douglas
1.02012e+09,5.88909e+06,Boeing
1.02012e+09,2.02172e+07,Boeing
1.02021e+09,8.727e+06,Lockheed Martin
1.02073e+09,6.61993e+07,Lockheed Martin
1.02073e+09,7.25e+07,Lockheed Martin
1.02073e+09,3e+06,Boeing
1.02099e+09,1.4e+07,Lockheed Martin
1.02133e+09,7.80199e+06,Lockheed Martin
1.02185e+09,1.39e+07,Boeing
1.02194e+09,5.82061e+06,Lockheed Martin
1.02203e+09,4.98e+08,Lockheed Martin
1.0222e+09,6.40484e+06,Lockheed Martin
1.0228e+09,9.2e+09,McDonnell Douglas
1.0228e+09,2.35405e+07,Boeing
1.0228e+09,6.40484e+06,Lockheed Martin
1.0228e+09,6.09005e+06,Lockheed Martin
1.0228e+09,5.06297e+06,Boeing
1.0228e+09,5.18229e+07,McDonnell Douglas
1.02315e+09,9.5392e+07,McDonnell Douglas
1.02324e+09,1.42634e+07,Lockheed Martin
1.02341e+09,1.15432e+07,Boeing
1.02341e+09,7.41709e+06,Lockheed Martin
1.02384e+09,2.68553e+08,Boeing
1.02384e+09,2.44e+07,Boeing
1.02401e+09,5.00465e+07,Boeing
1.02401e+09,1.43222e+07,Boeing
1.02401e+09,9.25e+06,McDonnell Douglas
1.02401e+09,1.19317e+07,Boeing
1.02427e+09,5.809e+06,McDonnell Douglas
1.02444e+09,2.05321e+07,Boeing
1.02444e+09,8.75564e+06,Lockheed Martin
1.02462e+09,1.62422e+08,Boeing
1.02462e+09,6.25292e+06,Boeing
1.02488e+09,8.7424e+06,McDonnell Douglas
1.02488e+09,7.3666e+07,Boeing
1.02496e+09,1.42692e+08,Lockheed Martin
1.02496e+09,2.019e+07,McDonnell Douglas
1.02514e+09,2.113e+07,McDonnell Douglas
1.02522e+09,4.72488e+07,Lockheed Martin
1.02522e+09,7.85802e+06,McDonnell Douglas
1.02548e+09,2.51256e+08,Lockheed Martin
1.02548e+09,1.40401e+07,Lockheed Martin
1.02548e+09,5.3281e+06,Lockheed Martin
1.02548e+09,9.74981e+06,Lockheed Martin
1.02548e+09,1.7e+06,Lockheed Martin
1.02557e+09,9.6715e+07,McDonnell Douglas
1.02565e+09,3.5e+07,Lockheed Martin
1.02565e+09,2.6917e+07,Boeing
1.02565e+09,2.53846e+07,Boeing
1.02609e+09,8.84246e+06,Boeing
1.02626e+09,7e+07,McDonnell Douglas
1.02678e+09,1.15093e+07,Boeing
1.02695e+09,6.26932e+06,McDonnell Douglas
1.02704e+09,7.45788e+06,McDonnell Douglas
1.02764e+09,8.4e+06,Lockheed Martin
1.02764e+09,3.22514e+07,Boeing
1.02799e+09,5.13736e+06,Boeing
1.02807e+09,3.28e+07,Lockheed Martin
1.02807e+09,1.73235e+07,Boeing
1.02807e+09,5.55601e+06,Lockheed Martin
1.02816e+09,1.502e+09,Boeing
1.02816e+09,2.10514e+09,McDonnell Douglas
1.02816e+09,3.1e+07,Boeing
1.02825e+09,7.1695e+07,McDonnell Douglas
1.02825e+09,5.91461e+06,Lockheed Martin
1.02851e+09,6.59e+07,Boeing
1.02859e+09,1.48289e+07,Boeing
1.02868e+09,1.16716e+07,Lockheed Martin
1.02868e+09,4.60056e+08,Boeing
1.02876e+09,6.98162e+06,Lockheed Martin
1.02885e+09,3e+06,Lockheed Martin
1.02885e+09,1.08e+07,Lockheed Martin
1.02911e+09,1.32e+08,Boeing
1.0292e+09,1.30571e+07,Boeing
1.0292e+09,7.63988e+06,Boeing
1.02928e+09,8.28148e+06,Lockheed Martin
1.02937e+09,9.762e+09,McDonnell Douglas
1.02937e+09,1.837e+08,Lockheed Martin
1.02937e+09,9.24872e+06,Lockheed Martin
1.02972e+09,1.0255e+07,Boeing
1.03041e+09,7.27783e+06,Lockheed Martin
1.03049e+09,7.54414e+06,McDonnell Douglas
1.03058e+09,1.25064e+08,Boeing
1.03058e+09,1.08718e+08,Lockheed Martin
1.03058e+09,3e+07,Boeing
1.03058e+09,1.8608e+07,Lockheed Martin
1.03058e+09,1.15144e+07,Lockheed Martin
1.03067e+09,5.80252e+06,Lockheed Martin
